x,y,label
-109.93777,3.8994846,qulac
-105.97375,6.8411026,qulac
-106.62277,5.765881,qulac
-104.961975,4.5296226,qulac
-102.9273,0.5622623,qulac
-72.85175,-6.534647,qulac
-107.621475,4.3440766,qulac
-104.56402,5.8876767,qulac
-107.8505,6.37651,qulac
-106.29932,4.0309095,qulac
-107.92485,6.827836,qulac
-105.7606,5.301582,qulac
95.94674,10.953398,qulac
-109.93777,3.8994846,qulac
-105.97383,6.8399906,qulac
-106.62278,5.7658806,qulac
-104.961975,4.5296226,qulac
-102.9273,0.5622623,qulac
-72.85175,-6.534647,qulac
-107.62168,4.344259,qulac
-104.56402,5.8876767,qulac
-107.8505,6.37651,qulac
-106.29932,4.0309095,qulac
-107.92485,6.827836,qulac
-105.7606,5.3015823,qulac
95.94674,10.953398,qulac
-109.93777,3.8994846,qulac
-105.97375,6.8411026,qulac
-106.62278,5.7658806,qulac
-104.962105,4.5294657,qulac
-102.9273,0.5622623,qulac
-72.85175,-6.534647,qulac
-107.621475,4.344077,qulac
-104.56402,5.8876767,qulac
-107.850845,6.375717,qulac
-106.29932,4.0309095,qulac
-107.92485,6.827836,qulac
-105.760605,5.3015823,qulac
95.94674,10.953398,qulac
2.367961,-6.375194,qulac
43.72882,-77.05242,qulac
35.867847,-64.17953,qulac
38.079807,-78.04389,qulac
45.491924,-72.85555,qulac
37.825,-75.25541,qulac
39.10355,-72.61841,qulac
-0.024064314,-9.47086,qulac
-19.082617,-38.272,qulac
40.877575,-73.11963,qulac
39.047386,-81.75075,qulac
41.32394,-78.94597,qulac
42.501907,-75.28645,qulac
40.525776,-75.85355,qulac
95.94674,10.953398,qulac
2.3662248,-6.369382,qulac
43.72882,-77.05242,qulac
35.871925,-64.179474,qulac
38.079807,-78.04389,qulac
45.491924,-72.85555,qulac
37.825,-75.25541,qulac
39.10355,-72.61841,qulac
-0.022491993,-9.470684,qulac
-19.083784,-38.27305,qulac
40.877323,-73.11971,qulac
39.047386,-81.75075,qulac
41.32394,-78.94597,qulac
42.501907,-75.28645,qulac
40.525776,-75.85355,qulac
95.94674,10.953398,qulac
2.3738925,-6.37789,qulac
43.72882,-77.05242,qulac
35.867847,-64.17953,qulac
38.079807,-78.04389,qulac
45.491924,-72.85555,qulac
37.825,-75.25541,qulac
39.10355,-72.61841,qulac
-0.023905251,-9.471352,qulac
-19.083792,-38.27109,qulac
40.877575,-73.11963,qulac
39.047386,-81.75075,qulac
41.320343,-78.937744,qulac
42.50191,-75.28645,qulac
40.525776,-75.85355,qulac
95.94674,10.953398,qulac
2.3667014,-6.3748474,qulac
43.72882,-77.05242,qulac
35.867847,-64.17953,qulac
38.079807,-78.04389,qulac
45.491924,-72.85555,qulac
37.825,-75.25541,qulac
39.10355,-72.61841,qulac
-0.023457676,-9.47042,qulac
-19.082617,-38.272,qulac
40.877323,-73.11971,qulac
39.047386,-81.75075,qulac
41.320343,-78.937744,qulac
42.50191,-75.28645,qulac
40.525776,-75.85355,qulac
95.94674,10.953398,qulac
2.366519,-6.369668,qulac
43.72882,-77.05242,qulac
35.867847,-64.17953,qulac
38.087772,-78.04573,qulac
45.491924,-72.855545,qulac
37.825,-75.25541,qulac
39.10355,-72.61841,qulac
-0.023298986,-9.470911,qulac
-19.082617,-38.272,qulac
40.877323,-73.11971,qulac
39.047386,-81.75075,qulac
41.32394,-78.94597,qulac
42.501907,-75.28645,qulac
40.525776,-75.85355,qulac
95.94674,10.953398,qulac
2.3679419,-6.375856,qulac
43.72882,-77.05242,qulac
35.867847,-64.17953,qulac
38.079807,-78.04389,qulac
45.491924,-72.85555,qulac
37.825,-75.25541,qulac
39.10355,-72.61841,qulac
-0.024064314,-9.47086,qulac
-19.082617,-38.272,qulac
40.877323,-73.11971,qulac
39.047386,-81.75075,qulac
41.32394,-78.94597,qulac
42.501907,-75.28645,qulac
40.525776,-75.85355,qulac
95.94674,10.953398,qulac
-16.94606,-47.04628,qulac
-34.372154,108.80585,qulac
-32.202282,108.86493,qulac
-31.068449,111.31788,qulac
-32.59344,110.257904,qulac
-33.177784,107.269966,qulac
-41.560997,-17.842796,qulac
-30.142399,107.02126,qulac
-30.907568,109.331665,qulac
-28.114468,105.73701,qulac
-29.993214,105.16007,qulac
-29.361305,107.61321,qulac
-27.865852,108.39844,qulac
-34.055737,109.5133,qulac
95.94674,10.953398,qulac
-17.849827,-47.15526,qulac
-34.372154,108.80585,qulac
-32.202282,108.86493,qulac
-31.068449,111.31788,qulac
-32.59344,110.257904,qulac
-33.17755,107.2696,qulac
-41.560997,-17.842796,qulac
-30.14411,107.02154,qulac
-30.907566,109.331665,qulac
-28.114468,105.73701,qulac
-29.993214,105.16007,qulac
-29.361305,107.61321,qulac
-27.865852,108.39844,qulac
-34.055737,109.5133,qulac
95.94674,10.953398,qulac
-18.573982,-45.369377,qulac
-34.372154,108.80585,qulac
-32.202282,108.86493,qulac
-31.068449,111.31788,qulac
-32.59344,110.257904,qulac
-33.177746,107.26974,qulac
-41.560997,-17.842796,qulac
-30.144077,107.02145,qulac
-30.907568,109.331665,qulac
-28.114468,105.73701,qulac
-29.993214,105.16007,qulac
-29.361307,107.61321,qulac
-27.865852,108.39844,qulac
-34.055737,109.5133,qulac
95.94674,10.953398,qulac
-15.503265,-45.492912,qulac
-34.371933,108.8056,qulac
-32.20235,108.865364,qulac
-31.068449,111.31788,qulac
-32.59344,110.257904,qulac
-33.17755,107.26961,qulac
-41.560997,-17.842796,qulac
-30.1441,107.021515,qulac
-30.907566,109.331665,qulac
-28.114445,105.73692,qulac
-29.993214,105.16007,qulac
-29.361307,107.61321,qulac
-27.865852,108.39844,qulac
-34.055737,109.5133,qulac
95.94674,10.953398,qulac
7.932872,-8.014079,qulac
0.28033572,79.45018,qulac
1.088336,81.80767,qulac
0.10653217,82.68738,qulac
-1.0031129,84.056366,qulac
1.7062526,84.231804,qulac
-1.29591,81.9012,qulac
-2.7367427,81.92244,qulac
95.94674,10.953398,qulac
7.933226,-8.0139265,qulac
0.28033572,79.45018,qulac
1.088336,81.80767,qulac
0.10653217,82.68738,qulac
-1.0031378,84.05643,qulac
1.7062526,84.231804,qulac
-1.2959173,81.90191,qulac
-2.736741,81.92188,qulac
95.94674,10.953398,qulac
7.933226,-8.0139265,qulac
0.28033572,79.45018,qulac
1.088336,81.80767,qulac
0.10653217,82.68738,qulac
-1.0031378,84.05643,qulac
1.7062526,84.231804,qulac
-1.2959173,81.90191,qulac
-2.7367427,81.92244,qulac
95.94674,10.953398,qulac
7.9319468,-8.011631,qulac
0.2799349,79.45042,qulac
1.0879223,81.80713,qulac
0.10653217,82.68738,qulac
-1.0031129,84.056366,qulac
1.7062526,84.231804,qulac
-1.29591,81.9012,qulac
-2.736741,81.92188,qulac
95.94674,10.953398,qulac
7.933226,-8.0139265,qulac
0.28033572,79.45018,qulac
1.088336,81.80767,qulac
0.10653217,82.68738,qulac
-1.0031378,84.05643,qulac
1.7062526,84.231804,qulac
-1.2959173,81.90191,qulac
-2.7368753,81.92241,qulac
95.94674,10.953398,qulac
-14.481024,8.586043,qulac
-69.4666,-22.460222,qulac
31.189785,16.405977,qulac
-69.041115,-24.037539,qulac
-89.87509,12.089585,qulac
-38.497673,-40.954136,qulac
-13.472968,10.425541,qulac
-68.18887,-22.993788,qulac
-66.91609,-22.266712,qulac
-68.1171,-21.865316,qulac
-68.51406,-23.057259,qulac
-66.15733,-23.790167,qulac
30.038376,15.344685,qulac
95.94674,10.953398,qulac
-14.480648,8.586037,qulac
-69.4666,-22.460222,qulac
31.189486,16.405787,qulac
-69.041115,-24.037539,qulac
-89.87509,12.089585,qulac
-38.49756,-40.9546,qulac
-13.472968,10.425541,qulac
-68.18887,-22.993788,qulac
-66.91609,-22.266714,qulac
-68.1171,-21.865316,qulac
-68.51406,-23.057259,qulac
-66.15733,-23.790167,qulac
30.038376,15.344685,qulac
95.94674,10.953398,qulac
-14.480531,8.586252,qulac
-69.4666,-22.460222,qulac
31.189486,16.405787,qulac
-69.041115,-24.037539,qulac
-89.87509,12.089585,qulac
-38.49756,-40.9546,qulac
-13.472968,10.425541,qulac
-68.18887,-22.993788,qulac
-66.9161,-22.266714,qulac
-68.1171,-21.865316,qulac
-68.51406,-23.057259,qulac
-66.15733,-23.790167,qulac
30.038376,15.344685,qulac
95.94674,10.953398,qulac
10.6694355,-79.384254,qulac
-20.236296,18.358315,qulac
10.295097,-75.224525,qulac
9.812911,-76.91996,qulac
14.184501,-79.106544,qulac
11.615541,-77.53472,qulac
11.939969,-76.40411,qulac
9.534332,-80.20182,qulac
8.43676,-80.352196,qulac
8.271166,-79.94703,qulac
8.940481,-78.93544,qulac
8.286016,-75.94008,qulac
95.94674,10.953398,qulac
10.6694355,-79.384254,qulac
-20.236296,18.358315,qulac
10.293461,-75.22224,qulac
9.8129,-76.92079,qulac
14.184501,-79.106544,qulac
11.615541,-77.53472,qulac
11.939969,-76.40411,qulac
9.534332,-80.20182,qulac
8.43676,-80.352196,qulac
8.271166,-79.94703,qulac
8.940481,-78.93544,qulac
8.286016,-75.94008,qulac
95.94674,10.953398,qulac
10.6694355,-79.38426,qulac
-20.236296,18.358315,qulac
10.293468,-75.22281,qulac
9.8129,-76.92079,qulac
14.184501,-79.106544,qulac
11.615541,-77.53472,qulac
11.939969,-76.40411,qulac
9.534332,-80.20182,qulac
8.43676,-80.352196,qulac
8.271166,-79.94703,qulac
8.940481,-78.93544,qulac
8.286016,-75.94008,qulac
95.94674,10.953398,qulac
-10.712889,-69.569435,qulac
43.219543,-22.638552,qulac
16.396883,-70.15446,qulac
-3.6331608,-46.199024,qulac
-13.438641,-70.214424,qulac
-13.955634,-41.24238,qulac
-0.85001844,-25.588556,qulac
